issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture,policy_adds,policy_removes,policy_sometimes_adds,policy_sometimes_removes,notability_adds,notability_removes,notability_sometimes_adds,notability_sometimes_removes
227,#227 Underage Drinkers: Social Menace or Misunderstood?,5,5. the government is pursuing a new programme aimed at promoting cultural sophistication,,-0.0035,,,-0.3267,,0.5767,,,4.7654,3.5718,48.3281,7.1304,4.7156,4.1718,7.0725,3.2753,-357.5798,4.2523,7.35,4.5735,4.986,2.1114,75.8154,-66.0467,60.1384,0.0482,2.076,1.4918,1.8668,1.0674,,0.0016,,-0.0012,0.237,-0.1625,,,,-0.9825,0.5493,1.7674,0.0947,0.0009,2.7126,0.7925,-0.0025,0.2126,-0.5286,,,0.0233,-0.0319,0.81,20.6211,-0.0537,,-0.0932,,,-1.9925,-0.0009,0.1133,0.4074,0.4181,,-125.6407,-49.0147,-336.1754,88.4621,-0.5704,0.2426,-230.4774,,1.1782,,-0.9825,0.9825,,,,,,,museums and concert halls,complete lack of public education|suspicion of poets
227,#227 Underage Drinkers: Social Menace or Misunderstood?,6,6. eight out of ten children believe hard lemonade gives you cirrhosis of the liver,,-0.0161,,-0.0003,-1.2315,,1.7864,,,19.1273,19.4544,18.4859,20.8803,-36.7354,14.4129,17.1427,20.3541,-838.071,16.3292,18.2215,13.8756,19.0949,17.4242,20.9614,-48.2853,54.7556,0.0973,7.1737,95.7647,7.8288,5.4527,,0.0071,,-0.0044,0.1686,-0.1976,,0.3192,,0.9831,0.4685,1.9559,0.7293,-0.0041,8.1127,0.8415,-0.0122,0.5858,-1.1776,,,0.1166,-0.0102,3.8971,11.2827,-0.029,-0.0593,-0.4049,,,-0.8441,0.0041,0.3236,-0.4958,0.43,,-392.6283,-160.2864,-946.1356,95.4724,-0.6044,0.6015,-673.3359,,0.381,-0.2347,-0.9661,,,,,,,,,complete lack of public education|deadly medical pandemics
227,#227 Underage Drinkers: Social Menace or Misunderstood?,7,7. ravers are having trouble getting used to blackcurrant squash instead of vodka,-0.7204,-0.7987,,-1.9962,-2.6653,,1.7277,0.7221,-0.7234,13.5943,7.5298,6.9526,59.7279,34.3551,4.0113,19.644,9.21,-1042.6294,9.7545,24.6881,9.8913,7.6011,18.5838,31.8111,-91.4413,40.1885,,-0.1432,3.2519,7.3177,3.8828,,0.6181,,-1.4249,0.4083,-1.3483,,0.6743,,2.0426,1.2223,3.0094,1.3677,-0.3891,9.3038,1.504,-1.2891,0.3298,-0.8234,,,60.3209,-0.2257,1.9698,21.4081,-0.0628,-28.6923,-1.696,,,-4.1655,0.3891,0.4545,-2.0166,1.6904,-0.0621,-795.0487,237.3538,-6741.9149,2.6645,-0.8864,0.0164,-866.0032,0.02,-4.56,0.24,-0.9787,-0.0851,Prohibition,,,,prohibition of alcohol,absence of drug laws|rum-swilling pirates,punitive income tax rates|restrictive gun laws|teetotalling pirates,deadly medical pandemics
228,#228 Mice in the Walls,1,1. nerds everywhere are rejoicing as they are reunited with their computers,0.4204,0.186,-0.0315,0.9047,0.5553,-0.0173,-34.7886,-0.3752,0.0992,27.0117,36.637,63.1124,756.6455,7.1181,19.2145,-21.6607,21.5276,31.8096,25.9269,-20.8455,16.6853,57.204,-41.9777,20.2572,77.3245,68.114,,-22.5235,-75.4169,-106.8447,-132.7301,,-1.2041,-0.0132,3.2351,1.5817,-2.6631,,,,,-0.1078,-0.0164,-0.201,-0.6022,-68.0753,-0.0489,2.1765,-0.329,1.7482,0.0101,-0.0009,-117.864,0.1885,-27.1429,0.323,0.009,-0.0138,0.0844,,-0.281,-0.2055,0.6022,-0.0051,-114.0926,116.194,,377.435,-1920.8983,8549.2397,-87.2537,0.0422,-8.1879,558.0505,-0.0048,0.1737,0.0613,,,,No Computers|No Internet,AI Personhood|ID Chips|AI Planning,,,clockwork self-driving vehicles|fear of technology,"barren, inhospitable landscape|digital currency|soft-spoken computers",hatred of cheese|punitive income tax rates|restrictive gun laws
228,#228 Mice in the Walls,2,2. only government officials may operate computers,,0.0112,,0.0373,0.0443,-0.0023,-0.486,,,-0.2929,-0.0841,-3.3483,151.2171,0.0421,-0.4034,-0.9297,-1.8972,-1.5681,-1.7789,-3.9001,0.0058,-3.0085,-5.7139,-6.8256,-0.8969,-4.5707,-0.034,-0.8255,-2.0948,-0.1573,-4.4036,,-0.098,-0.0034,0.1956,0.0117,-0.0334,,,,-0.0076,-0.007,-0.1136,-0.0116,-0.0432,0.6259,-0.0034,0.1658,-0.1065,0.7753,0.5054,-0.0776,-8.4269,-0.0084,-0.9362,-0.0966,0.0004,0.0004,0.0058,,-0.0783,0.0555,0.0432,-0.0026,-2.9916,3.1846,,-66.4331,-183.9811,398.9771,-3.3992,0.0019,-0.195,154.5275,,0.0121,,,,,,,,,,,punitive income tax rates
228,#228 Mice in the Walls,3,3. computers are allowed but only just,,0.1127,,0.4481,0.6325,,-24.0808,,,39.0992,33.1861,65.5708,748.7851,22.5045,12.0423,11.0856,26.5765,44.045,45.4931,-16.0896,23.0332,68.1305,-34.2889,29.6608,56.6078,115.4314,0.0002,-14.5714,-65.3829,-99.3939,-119.3847,,-0.9055,,2.5852,0.8024,-1.4108,,0.0001,,0.0094,-0.0716,0.0018,-0.1518,-0.3205,-54.9158,-0.0134,1.6501,-0.2409,1.4981,,,-88.916,0.1342,-21.8329,0.1688,0.0056,-0.2277,0.0704,,-0.1563,-0.0834,0.3205,-0.0092,-67.8554,70.06,,590.5973,-1305.1188,7961.9906,-68.4169,0.0206,-4.5614,492.8835,,0.0711,0.016,,,No Internet,No Computers,AI Personhood|ID Chips|AI Planning,,,clockwork self-driving vehicles|digital currency|fear of technology,"barren, inhospitable landscape|soft-spoken computers",hatred of cheese|punitive income tax rates
228,#228 Mice in the Walls,4,4. it is firmly believed that cameras steal souls,,-0.2347,,-0.4664,-0.1525,,0.0084,,,-406.2385,-118.5402,1272.2444,-528.3162,-61.7797,-60.641,-228.8459,-72.1134,-133.648,-175.7049,-197.1726,-93.534,1387.5172,-153.5784,-130.2534,-165.9416,638.6806,,5.6417,12.9565,8.0696,24.5975,,0.4842,,-1.1379,-0.7062,1.3899,,,,2.9534,0.0434,0.0215,0.0351,0.1889,29.4697,1.1963,-0.9213,0.6874,-1.9067,,,55.1837,-0.2006,4.8333,-0.4417,-0.0103,0.3964,-0.0245,,2.1004,0.2336,-0.1889,-0.329,39.8031,-22.4903,,-59.537,660.334,-4111.4249,17.2865,-0.0183,1.0875,-525.3529,,-0.1485,-0.173,,,,,,,,,hatred of cheese may add or remove notability: punitive income tax rates|stringent health and safety legislation,"barren, inhospitable landscape"
229,#229 Government Saturated in Corruption,1,1. politicians accepting drinks in bars are executed for taking bribes,-0.8586,0.0001,-3.6088,,0.0372,0.0001,-4.8606,0.7493,-0.2466,-4.0565,-7.9887,-8.1421,-34.0103,-1.3695,-4.8684,-68.5177,-13.0966,-3.1096,-12.405,-11.4426,-2.8796,-11.2572,-4.2589,-4.384,-1.492,-80.7162,0.0001,-2.9588,-7.6109,-18.1528,-11.81,,,0.0,-4.9372,-0.4638,0.421,,,,0.0034,-0.0564,0.8027,-0.0124,0.9293,-20.4617,0.0287,,0.0011,-0.0026,-9.9813,2.2121,199.256,0.3498,-3.227,-1.4646,0.0022,-0.3019,,,0.0578,0.4748,-0.9293,-0.0033,-0.0022,0.002,,-320.7054,-159.8217,-649.6757,-12.009,0.0172,-0.8301,-111.6698,0.0105,0.0058,,,0.0017,Capital Punishment,,,,frequent executions,,restrictive gun laws,
229,#229 Government Saturated in Corruption,2,2. the government has enacted freedom of information,-0.3338,0.0006,-4.4681,-0.0,0.0174,,-3.7354,0.3061,-0.1082,-2.5881,-3.2569,-4.2853,-22.3185,-1.9972,-1.867,-16.8541,-6.0079,-2.6832,-3.5554,-6.6722,-1.9155,-3.4969,-7.63,-9.07,-4.6369,-23.7277,0.0004,-3.363,-5.1811,-7.6567,-7.7111,,-0.001,,-7.9558,-0.4986,0.488,-0.0015,0.0008,,0.0091,-0.0834,0.5257,-0.0157,0.5478,-8.1686,-0.0248,0.0009,0.0008,-0.0054,-10.3505,1.5735,165.8679,0.2356,-2.2852,-0.8743,0.0043,-0.1936,-0.0009,,0.027,0.3687,-0.5478,-0.0048,-0.0067,0.007,0.0018,-170.4147,-98.1883,-329.7585,-8.1911,0.0269,-0.5723,-49.3273,0.0053,0.0063,0.0197,,0.0023,,,,,,,punitive income tax rates|restrictive gun laws,
229,#229 Government Saturated in Corruption,3,3. the government is a law unto itself,-0.01,,4.3087,,-0.0754,,4.3801,0.0075,-0.0024,3.2128,2.7969,3.8538,13.3356,2.3826,3.8042,22.2798,3.326,2.9314,5.4425,9.3109,2.3981,4.7227,9.1106,4.1535,4.7857,29.3451,0.0001,3.6015,7.6168,13.7395,13.5621,,,,6.8845,0.4338,-0.5728,,,,,0.0961,-0.155,0.0239,-1.23,12.241,0.0474,,-0.0005,0.0029,8.8029,-2.4564,-289.0937,-0.2621,3.7576,4.0179,-0.0066,-0.0367,,,-0.0049,-0.9173,1.23,0.0079,0.0012,0.0021,,197.9073,97.6532,490.8981,9.7433,-0.0391,1.2518,60.2108,0.0006,0.0,-0.1469,,,,,,,,,,
230,#230 Extremists on the Ballot Sheet,1,1. the government has outlawed extremist parties,-0.3579,,-5.0979,,0.0006,0.4083,0.364,0.3227,-0.1738,0.4945,0.6096,0.3105,2.7423,0.4246,0.4178,-22.593,0.9677,0.5329,0.436,0.7383,0.3096,0.4205,1.3048,1.4404,0.2405,-21.7729,,0.4602,0.5004,0.4349,0.7267,,,0.2756,-11.2707,-0.5332,0.6411,,,,,0.0138,-0.5472,-0.0001,0.8109,0.7098,0.351,,0.0089,-0.018,2.1187,-0.2254,126.5343,-0.0011,0.277,0.8402,-0.004,-0.234,,,,0.1162,-0.8109,-0.0001,,,1.603,-2.7632,0.0171,-14.4146,0.9073,-0.0018,0.0605,-18.5465,0.0052,0.3516,2.2624,,,,,No Dissent,Public Protest,,,,
230,#230 Extremists on the Ballot Sheet,2,2. most governmental positions are filled by zealous nationalists,-1.9007,,5.9389,0.1395,0.1104,-0.497,-0.8246,1.8424,-1.1486,-2.9914,-2.2427,-2.7779,-6.2394,-2.4038,-2.555,28.8312,-2.1898,-2.9889,-2.2954,-5.0436,-1.7374,-2.6549,-4.9966,-3.1409,-37.4996,23.0558,0.0879,-149.9462,-1.6088,200.1891,-2.3733,,-0.0001,-0.3451,10.0722,0.3466,-0.5456,,,,,0.4361,1.7914,-0.0821,-0.5389,214.1644,-0.3741,,0.0924,-0.5759,-2.307,0.3155,-109.1815,0.0562,-0.754,4.0449,-0.0586,-10.9417,,,,-1.8156,0.5389,-0.0278,,,-2.4661,37.5491,-1.3771,241.6739,-1.9639,-0.2603,-0.2099,-63.1793,0.1765,-0.7017,-9.5784,,,,No Dissent,Public Protest,,,,complete absence of social welfare|restrictive gun laws,absence of drug laws|devotion to social welfare may add or remove notability: punitive income tax rates
230,#230 Extremists on the Ballot Sheet,3,3. the government has repealed elections for fear of 'mob rule',,,-17.0972,,0.4111,,0.6095,,,0.1821,0.6775,1.0298,1.2705,0.5226,1.264,3.7665,0.9425,0.508,0.7521,0.7619,0.2898,0.3552,1.3398,0.7098,18.6047,4.9781,0.0004,0.5566,0.6904,1.1063,2.189,,,,-26.0719,-2.1547,2.8898,,,,-0.0081,-0.6589,-1.5323,-0.0665,4.2528,1.8281,-0.207,,-0.0038,0.0067,8.8814,-1.7072,438.276,0.0004,0.4854,-19.5017,0.0521,,,,,6.0822,-4.2528,-0.0224,0.0043,,-0.0249,47.0321,27.0077,98.8065,0.6873,0.3136,0.2117,24.6867,0.0127,-0.0001,-0.0452,,0.0081,,Native Representation|Proportional Representation|Term Limits,Autocracy|Sortition,,,daily referendums,,
231,#231 Jungle Fever,1,1. the government is financing an extremely costly war against malaria,,0.0025,,0.0001,-1.0039,,-4.2605,,,-2.2761,-3.0743,-4.007,35.1698,-54.0053,-12.8383,-5.2068,-4.5247,-53.2886,-2.2025,-2.7215,-2.2751,-2.7452,-3.3524,18.3934,-27.0929,-11.4901,0.1928,-7.2936,159.8218,-7.2512,-3.2765,,-0.0016,,0.0061,1.2061,-0.9394,,0.8553,,1.9761,0.2747,0.1807,1.2371,-0.0007,-5.8703,0.3539,0.0021,0.8482,-2.0467,0.0001,-0.0002,-0.0246,0.0915,-3.9159,6.0993,-0.0038,-0.2168,-0.1401,,-0.1279,-0.0128,0.0007,0.6611,-3.576,3.8616,,126.2685,98.0772,164.6553,158.5735,-0.0495,-2.3443,-230.2681,0.0034,0.9375,-0.728,,0.0034,,,,,,,punitive income tax rates,complete lack of public education
231,#231 Jungle Fever,2,2. rice shortages have risen after paddy fields were drained to combat malaria,0.0036,-0.0206,,-0.0012,-0.9508,,58.1353,-0.0067,-0.031,3.5408,-11.9744,4.2002,2.3069,-95.4007,-72.8984,1.3335,-21.3465,-66.4857,3.8741,4.8686,3.9557,4.1787,4.2903,3.736,-0.9755,9.1174,0.0986,61.1729,62.1709,2.8913,0.8995,,0.0184,,-0.0083,0.0121,-0.0057,,1.2847,,1.9457,0.0697,0.2388,1.4246,0.0029,3.1943,0.2154,-0.0155,0.7578,-1.259,,,-1.5736,0.1246,1.7174,-7.8617,-0.0012,-0.2084,-0.2133,,-14.0371,0.0157,-0.0029,0.4714,0.0388,-0.0388,0.0047,-120.1588,-71.5498,-191.7209,3.3258,-0.0161,0.8256,-360.4315,-0.0268,0.9235,-0.3818,,,,,,,,,"barren, inhospitable landscape|devotion to social welfare|hatred of cheese|punitive income tax rates",complete absence of social welfare
231,#231 Jungle Fever,3,3. swamplands and bogs have been put under quarantine,-0.8208,-0.9834,,-0.0281,-0.5689,-0.0071,-31.0259,0.787,-1.012,-9.7945,-15.271,-21.6098,-13.4831,-35.8157,-83.9239,-27.6704,-153.6599,-24.4024,-18.5718,-13.9329,-12.9078,-16.1582,-11.3875,-16.2813,-11.7281,-59.0914,0.0028,-41.8314,-39.5348,-46.439,-20.7599,,1.071,-0.0053,-0.5043,-0.1418,0.1401,,0.4195,,1.9518,0.0781,0.1006,0.4114,0.3976,-44.9917,0.3231,-0.9469,0.2017,-0.3577,,,101.9853,-0.1366,-27.1182,0.1531,-0.0028,-4.7924,-0.0852,,,0.0143,-0.3976,-0.0639,,,-0.1177,-962.7031,-587.4247,-1476.1807,-41.2361,-0.019,-17.9966,-488.233,0.0246,-0.0294,-2.6286,,,,,,,,,punitive income tax rates|restrictive gun laws|stringent health and safety legislation,absence of drug laws|deadly medical pandemics
231,#231 Jungle Fever,4,4. DDT is used widely to repel disease-carrying insects,,2.1774,,0.0832,-0.9032,,53.2611,,,47.2153,-42.5353,90.9521,19.8821,-15.3684,-277.4179,131.1368,-107.8426,-17.1032,46.6563,59.1047,104.2532,37.9774,39.1037,22.2053,80.7168,269.3037,0.0353,80.2758,87.8332,120.3563,50.7442,,-2.2053,,0.8147,-0.7516,0.7305,,0.9453,,,-0.1411,-0.3179,1.2816,-0.6,126.6084,-0.2547,1.8032,1.1116,-1.1274,,,-128.5705,0.4321,68.0979,-65.7747,0.0032,-0.0937,-0.0632,,-80.9321,1.8874,0.6,0.6721,2.0853,-2.7616,,711.7211,41.4163,1835.4737,87.5974,0.0989,35.6195,-155.0789,,0.0168,-10.86,,,,,,,,,"barren, inhospitable landscape|hatred of cheese|punitive income tax rates",deadly medical pandemics|stringent health and safety legislation
232,#232 Suffragette City,1,1. the government has cautiously opted to support women's suffrage,2.75,,2.3057,,0.0006,,0.0961,-2.5591,1.3283,0.1355,0.255,0.2131,0.931,0.0287,0.0595,1.823,0.4043,0.0976,0.4059,0.2958,0.0177,0.3176,0.0327,0.0362,-0.6673,2.1712,,0.0625,0.1721,0.4116,0.312,,,,1.6203,0.4846,-0.4897,,,,,0.0059,0.4061,-0.0021,-1.5591,0.4136,-0.3307,,0.0003,-0.0005,-1.3519,0.2601,-299.1893,,0.0551,4.8047,0.0018,1.0907,,,,-1.0628,1.5591,-0.0007,,,2.23,7.4479,2.9351,17.8667,0.2541,-0.0099,0.0084,2.0075,-0.0399,1.4131,0.928,,,,,,,,,,restrictive gun laws
232,#232 Suffragette City,2,2. new laws have paved the way for female politicians,4.6996,,4.4847,,0.0033,,0.0455,-4.3214,3.1582,-0.0053,0.0218,0.0927,0.4206,0.0029,-0.0529,0.0496,0.0816,-0.0031,0.0359,-0.0651,0.0149,0.0678,0.148,0.1027,0.6035,0.1369,,-0.0135,0.0753,0.0494,0.1269,,,,3.5986,1.4373,-1.6486,,,,,0.0012,1.1845,-0.0063,-2.6059,-0.0035,-1.2465,,-0.0006,0.0002,-2.3776,0.2961,-582.5616,,-0.0045,13.0478,0.0041,2.5459,,,,-0.4769,2.6059,-0.0024,,,3.8747,1.9622,0.8522,3.898,0.0751,0.0012,0.0049,1.0635,-0.0794,1.7661,4.4089,,,,,,,,,,restrictive gun laws
232,#232 Suffragette City,3,"3. opening doors for ladies is never seen as misogynistic used to be ""the government has become a fully-fledged gynaecocracy""",4.7742,,4.78,,0.0038,,-1.2322,-4.0838,2.3944,-0.3289,-0.5958,-1.5076,-0.8778,-0.6982,-0.9433,-3.0067,-0.8204,-0.9729,-1.454,-3.2678,-0.8004,-0.7084,-2.9951,-1.2976,-2.7093,-4.8431,0.0436,-1.2562,-2.2156,-3.4764,-3.1853,,,,5.1767,0.964,-1.5507,,,,,0.0002,0.6711,-0.0036,-2.6962,-2.3289,-0.5382,,0.1307,-0.6153,-2.656,0.5278,-416.2173,-0.0113,-1.0329,8.9347,0.004,2.3287,,,,-2.4767,2.6962,-0.0013,,,6.6969,110.1191,52.1969,270.2444,-2.3336,-0.0009,-0.298,-105.5604,-0.0756,2.1424,3.4667,,,,,,,,,,restrictive gun laws
232,#232 Suffragette City,4,4/5. women are often jailed for failing to fetch their husbands' slippers,-0.5516,,-3.6137,,-0.1279,,-1.3007,0.5104,-0.443,-0.613,-0.7375,-1.4474,-2.2788,-1.2782,-2.9137,-2.5068,-0.7574,-0.3591,-2.6119,-2.1951,-0.4888,-1.8521,-3.3953,-0.7877,1.3939,-4.5679,0.0386,-0.8986,-2.2619,120.6353,-3.1518,,,,-4.3767,-0.6051,0.5495,,,,,0.2058,-0.0526,0.0267,1.0668,-3.3481,0.2521,,0.0993,-0.4891,1.6579,-0.2002,206.954,-0.0093,-1.624,-1.6907,-0.0149,-0.4611,,,,-0.3914,-1.0668,0.0089,,,-6.2537,71.8521,36.0184,167.9123,-2.5179,-0.0782,-0.5396,-75.8549,0.0091,-0.7556,-3.505,,,,No Prison,No Dissent,Public Protest,,complete lack of prisons,punitive income tax rates|restrictive gun laws leads to #1089,
233,#233 I Spy a Diplomatic Crisis,1,1. foreign nationals are widely distrusted,-0.6897,,,,-0.1014,-0.0,-2.219,0.6048,-0.1892,-2.2495,-3.9128,-3.6786,-15.5415,-0.3526,-1.4227,-30.7179,-6.372,-1.5315,-6.7875,-5.4107,-0.9396,-5.7495,-0.6323,-1.6493,-16.7401,-36.6466,0.0193,-1.3698,-3.7595,58.2095,-5.9667,,,,0.001,-0.0697,0.0599,,,0.0002,0.0092,0.3101,0.3405,0.0214,0.1835,-8.7187,0.122,,0.077,-0.3414,,,33.7072,-0.0113,-1.2761,3.9284,-0.0165,-0.3551,,,,-0.8332,-0.1835,0.0071,,,-1.5101,-96.8088,-45.2458,-200.8769,-5.4581,-0.0757,-0.3055,-141.8649,0.0083,-1.086,-0.9006,,,,,,,,,punitive income tax rates|restrictive gun laws,
233,#233 I Spy a Diplomatic Crisis,2,2. shaken martini sales have soared in nations surrounding @@NAME@@,-0.0066,-0.0001,,,-0.0588,,-0.6669,0.005,-0.0067,-0.5843,-0.5746,-1.1558,-3.3139,-0.477,-0.8709,-3.0977,-0.7481,-0.2381,-0.9153,-2.9767,-0.645,-0.9166,-1.5164,-1.1872,-7.1579,-4.838,0.0427,-0.7989,-1.2918,-1.8734,-1.4986,-0.0601,0.0011,,-0.0069,-0.0038,0.0026,0.0048,0.0003,,0.0089,0.185,-0.2497,0.0276,0.0021,132.8353,-0.3588,-0.0013,0.1543,-0.662,0.4689,-0.1036,0.0471,-0.0943,-0.595,4.0217,-0.0072,-0.0953,-0.0001,0.0008,0.0032,-0.4887,-0.0021,0.0086,0.0059,-0.0057,,91.5661,51.2422,183.908,-1.5557,-0.0455,-0.2665,-140.4368,0.105,,0.0245,,,,,,,,,punitive income tax rates,
233,#233 I Spy a Diplomatic Crisis,3,3. diplomats in @@NAME@@ are furious at constant police surveillance,,-0.0794,,-0.088,-0.0532,,-1.356,,,-0.4862,-1.0236,-0.635,-3.8287,-0.9855,-3.8885,-6.0948,-1.5996,0.0977,0.4719,1.1217,-1.6435,0.0018,1.8296,-0.8739,-10.253,-7.2151,0.0192,-1.5551,-1.2774,69.6315,0.3568,,0.1971,,0.156,,,,,,,0.1544,0.5034,0.0151,0.0596,-3.5518,0.0568,-0.3632,0.0742,-0.4018,-0.4487,0.1053,17.726,0.0275,-1.1792,1.5751,-0.0087,-0.0696,-0.0119,,,-0.3627,-0.0596,-0.0162,,,,23.4902,309.8487,-1274.0493,-1.737,-0.0427,-0.5672,-104.3039,,-0.0392,,,,,,,,,,punitive income tax rates,
233,#233 I Spy a Diplomatic Crisis,4,4. spies caught in @@NAME@@ are never heard from again,-0.3874,,,,-0.1221,,-0.3623,0.3498,-0.1687,-0.1586,-0.1621,-0.1884,-1.2135,-0.0336,-0.2296,-1.2002,-0.4512,0.0583,-0.1837,-0.1038,-0.189,-0.3187,0.1509,-0.3594,-21.0992,-1.5476,,-0.2534,-0.3205,-0.7615,-0.3963,,,,-0.7316,-0.0354,0.0303,,,,,0.2382,0.1461,0.0311,0.0532,-0.7829,0.136,,0.0044,-0.013,,,13.1228,-0.0002,-0.1587,4.0679,-0.014,-0.2584,,,,-0.9713,-0.0532,0.0102,,,,-31.1373,-13.29,-85.0397,-0.6791,-0.084,-0.0533,-18.212,0.0059,,,,,,,,,,,restrictive gun laws,
233,#233 I Spy a Diplomatic Crisis,5,5. citizens have reported seeing strange rays of light emanating from the moon,,-0.0002,,-0.0,-0.1391,-0.0003,-14.3473,,,-17.0198,-18.9298,-27.2394,380.4727,-35.6013,-32.755,1671.976,-27.303,-21.0185,-32.1284,-52.7268,-16.2572,-26.2689,-273.9149,-26.4126,-23.6021,1627.7171,0.1928,-14.423,-27.0357,-43.8701,-40.7913,,0.0011,-0.0002,-0.0011,0.7354,-0.7826,-0.0009,0.0006,,0.008,0.0,0.0003,0.0408,0.0153,479.7712,-2.2615,-0.0015,0.9761,-5.1433,,,0.0508,-0.0997,-14.851,-0.0652,0.0813,-0.2294,-0.0036,,-0.0078,0.0123,-0.0153,0.0127,-13.863,13.8081,,1548.3134,670.5331,4668.0258,-33.6545,,-4.5783,-466.7142,0.4465,0.013,,,,Space Program|Weapons of Mass Destruction,No WMDs,,,keen interest in outer space|ubiquitous missile silos,,punitive income tax rates,
233,#233 I Spy a Diplomatic Crisis,6,6. the military has had its funding stripped back as the nation seeks a smaller role in international politics,,,,,0.0587,,4.7371,,,2.8778,3.6435,6.6656,16.8673,19.9885,2.1228,26.2611,3.5927,4.3737,7.7548,13.0474,2.8813,6.0762,15.411,4.5665,2.1489,35.804,-0.2046,3.6816,9.7591,15.1845,15.0712,,,,,0.0061,,,,,-0.0096,0.001,,-0.01,,-749.7077,1.5705,,-0.5221,3.3132,,,,-0.0347,3.7879,0.0039,,0.4879,0.0018,,,,,-0.0031,-0.0356,0.0349,,-506.5594,-253.1376,-1152.5481,12.1224,-0.0001,1.2574,583.5719,-0.5094,-0.0077,,,,,,,,,,,punitive income tax rates leads to #1655
234,#234 Corruption in the Lobby,1,1. corporate lobbying has been outlawed,,,-7.5133,,0.041,,9.636,,,-50.6152,-61.4227,-67.9416,-42.0332,-18.2044,-41.6262,-36.8183,-53.0646,-38.3188,-60.8052,-53.0882,-42.9537,-64.8131,-34.2827,-59.4293,-57.2369,-155.0318,0.0002,18.0307,23.0604,27.8812,25.8135,,,0.0008,-7.933,-1.1976,1.0812,,,0.001,0.002,-0.1864,-1.2354,-0.0018,-0.2647,24.0388,-0.1614,,0.5871,-1.1358,-8.4596,2.2976,174.8161,-0.0136,10.0291,0.5247,0.0073,0.1246,0.0,,0.7696,0.3659,0.2647,-0.0003,-0.0507,-1.41,,-877.1774,-435.5681,-1822.2778,30.0207,0.1127,3.7324,-932.2094,,-0.1194,-0.238,,,,,,,,,hatred of cheese|punitive income tax rates,"barren, inhospitable landscape"
234,#234 Corruption in the Lobby,2,2. Tesco was recently named as the new national treasurer,0.012,,2.0322,,-0.0307,-0.0,-7.9546,-0.009,0.0015,48.4895,46.8731,71.8244,32.1525,23.9948,27.0658,47.5188,36.8685,49.4642,60.9498,54.0445,38.5303,73.823,38.942,48.4142,90.6776,167.5906,,-9.2309,-19.2073,-28.1937,-38.106,,,,3.3317,0.3161,-0.3202,,,,,0.059,0.027,0.0046,0.0575,-27.1526,0.0281,0.0024,-0.3344,1.145,4.2903,-0.7585,-41.473,0.0122,-8.6605,-0.2221,0.0001,-0.1149,0.0015,,-0.511,-0.1333,-0.0575,0.0016,0.0862,1.2435,-0.0001,805.7641,259.168,2809.6966,-23.3184,-0.0371,-1.7247,840.6686,-0.0,0.0635,0.1118,,,,,,,,,"barren, inhospitable landscape",hatred of cheese may add or remove notability: punitive income tax rates
234,#234 Corruption in the Lobby,3,3. petitions to the government are being used to insulate politicians' office walls,,-0.0017,-4.1633,-0.0001,0.0195,,0.1994,,,0.0919,0.2313,0.2673,1.2028,0.1578,0.0546,0.8763,0.2982,0.0776,0.2273,0.4137,0.071,0.2638,0.5211,0.4416,5.408,1.2359,0.0002,0.1736,0.3149,0.499,0.527,,0.0015,,-7.5706,-0.4637,0.6991,1.401,,,,-0.0982,-0.7213,-0.0035,0.5637,0.5006,-0.0613,-0.0025,-0.0002,0.0006,-4.8152,0.8983,147.9573,-0.0008,0.1627,-0.7407,0.0058,0.3516,,,,0.7413,-0.5637,-0.0026,,,,15.1909,8.1408,33.2473,0.4152,0.0456,0.0467,3.9728,-0.946,-0.0039,,,,,,No Dissent,Public Protest,,,,
